text,label,type
"Thẻ atm ko ăn, lỗi chip hay sao?",CARD_ISSUE,seed
"Mã pin bị quên, đổi mk mới dc ko?",CARD_ISSUE,seed
"Thẻ atm bị toang, ko rút dc tiền, vs",CARD_ISSUE,seed
"Alo, thẻ atm bị lỗi, quên mã pin nữa",CARD_ISSUE,seed
"Thẻ atm ko quẹt dc, lỗi ở đâu vậy?",CARD_ISSUE,seed
"Mã pin quên rồi, dc reset lại ko?",CARD_ISSUE,seed
"Thẻ atm lỗi, ko rút tiền dc, bực quá",CARD_ISSUE,seed
"Alo add, thẻ atm ko dc, quên mã pin",CARD_ISSUE,seed
"Thẻ atm bị ngỏm, ko rút dc tiền",CARD_ISSUE,seed
"Quên mã pin, dc lấy lại mk ko?",CARD_ISSUE,seed
"Thẻ atm ko rút dc tiền, lỗi chip",CARD_ISSUE,seed
"Mã pin quên, alo ad ơi, giúp với",CARD_ISSUE,seed
"Thẻ atm bị hư, ko rút dc tiền, k dc",CARD_ISSUE,seed
"Thẻ bị nuốt rồi, làm gì bây giờ",CARD_ISSUE,seed
"Alo ad ơi, thẻ của tao ko đọc dc",CARD_ISSUE,seed
"Thẻ của tao bị kẹt tại ATM, hư rồi",CARD_ISSUE,seed
"Lỗi thẻ, ko rút dc tiền",CARD_ISSUE,seed
"Thẻ chip bị trầy xước, ko quẹt dc",CARD_ISSUE,seed
"Gấp lắm, thẻ bị lỗi, cần thay thế",CARD_ISSUE,seed
"Thẻ của tao bị ngọm, ko dc",CARD_ISSUE,seed
"Toang cả thẻ, làm j bây giờ",CARD_ISSUE,seed
"Thẻ bị hỏng, cần hỗ trợ gấp",CARD_ISSUE,seed
"Thẻ của tao ko dc, bị lỗi chip",CARD_ISSUE,seed
"Alo, thẻ bị nuốt tại ATM, bực quá",CARD_ISSUE,seed
"Thẻ của tao bị hư, cần thay mới",CARD_ISSUE,seed
"Thẻ ko hoạt động, lỗi gì thế",CARD_ISSUE,seed
"Thẻ bị kẹt tại máy, cần hỗ trợ",CARD_ISSUE,seed
"Thẻ của tao bị toang, ko sử dụng dc",CARD_ISSUE,seed
"Lỗi thẻ, cần hỗ trợ ngay",CARD_ISSUE,seed
"Thẻ bị hỏng, cần thay thế gấp",CARD_ISSUE,seed
"Thẻ của tao ko đọc dc, lỗi chip",CARD_ISSUE,seed
"Thẻ bị nuốt, cần làm lại",CARD_ISSUE,seed
"Thẻ của tao bị lỗi, cần hỗ trợ",CARD_ISSUE,seed
"Thẻ chip bị hư quá, ko quẹt dc",CARD_ISSUE,seed
"Lỗi thẻ chip, cần đổi mới gấp lắm",CARD_ISSUE,seed
"Cái thẻ nó ko ăn, bống trog cây ATM huhu",CARD_ISSUE,seed
"Thẻ bị toang, ngỏm chip, k dc dùng",CARD_ISSUE,seed
"Alo add ơi, thẻ bị lỗi, cần hỗ trợ nhanh",CARD_ISSUE,seed
"Thẻ không quẹt được, có vấn đề với chip",CARD_ISSUE,seed
"Thẻ bị trầy, ko quẹt dc, bực quá",CARD_ISSUE,seed
Cần đổi thẻ mới vì thẻ cũ bị hỏng chip,CARD_ISSUE,seed
"Thẻ chip nó bị lỏng, ra ngân hàng để sửa",CARD_ISSUE,seed
"Thẻ ko hoạt động, lỗi chip, cần kiểm tra",CARD_ISSUE,seed
"Thẻ bị bong chip, ko sử dụng được",CARD_ISSUE,seed
"Thẻ bị hư hỏng, cần thay thế mới",CARD_ISSUE,seed
"Thẻ không hoạt động, vấn đề với chip",CARD_ISSUE,seed
"Thẻ bị lỗi kỹ thuật, cần hỗ trợ",CARD_ISSUE,seed
"Thẻ chip bị hỏng, cần đổi mới ngay",CARD_ISSUE,seed
"Thẻ không quẹt được, cần kiểm tra chip",CARD_ISSUE,seed
"Thẻ bị hỏng, cần thay thế bằng thẻ mới",CARD_ISSUE,seed
"Thẻ chip bị lỗi, ko dùng được",CARD_ISSUE,seed
"Thẻ bị hư, cần đổi mới để sử dụng",CARD_ISSUE,seed
Thẻ bị nuốt mà k dc lấy lại huhu,CARD_ISSUE,seed
"Alo ad ơi, thẻ bị lỗi k rút dc tiền",CARD_ISSUE,seed
"Vào ATM nó ngỏm thẻ luôn, bực quá",CARD_ISSUE,seed
"Thẻ bị toang, ko ăn dc, cần giúp vs",CARD_ISSUE,seed
"Alo, tk bị hư, gửi dc thẻ mới không add?",CARD_ISSUE,seed
App ngân hàng bị lag quá Alo ad ơi,APP_LOGIN,seed
Mở app ngân hàng bị xoay tròn huhu,APP_LOGIN,seed
"Ngăn app ngân hàng ko dc, bực quá",APP_LOGIN,seed
Tải app ngân hàng về nhưng lỗi toang,APP_LOGIN,seed
Cài đặt app ngân hàng nhưng ko ăn,APP_LOGIN,seed
Mở app ngân hàng để chuyển tiền nhưng k dc,APP_LOGIN,seed
"App ngân hàng bị hư, cần hỗ trợ gấp lắm",APP_LOGIN,seed
"Tính năng app ngân hàng bị ngỏm, ko sử dụng dc",APP_LOGIN,seed
"Tải app ngân hàng nhưng ko vào dc, alo add",APP_LOGIN,seed
"App ngân hàng bị lỗi, cần fix gấp",APP_LOGIN,seed
"Mở app ngân hàng nhưng trắng xóa, bực quá",APP_LOGIN,seed
"Tải app ngân hàng nhưng ko cài đặt dc, huhu",APP_LOGIN,seed
"App ngân hàng bị treo, cần giúp đỡ",APP_LOGIN,seed
"Mở app ngân hàng nhưng quên tk, alo ad",APP_LOGIN,seed
"App ngân hàng bị lỗi, cần cập nhật mới",APP_LOGIN,seed
"Tải app ngân hàng về nhưng không sử dụng dc, vs",APP_LOGIN,seed
"App ngân hàng bị toang, cần hỗ trợ ngay",APP_LOGIN,seed
Mở app ngân hàng để kiểm tra số dư nhưng k dc,APP_LOGIN,seed
"Tải app ngân hàng nhưng bị lỗi đường truyền, bực quá",APP_LOGIN,seed
"App ngân hàng bị lag, cần khắc phục gấp lắm",APP_LOGIN,seed
"Tài khoản bị khóa quyền truy cập rồi, mở lại giúp vs",APP_LOGIN,seed
"Sao tk bị khóa nhỉ, mở lại nhanh lên alo ad ơi",APP_LOGIN,seed
"Tự nhiên bị khóa tk, hư gì thế này huhu",APP_LOGIN,seed
"Bị khóa tk rồi, ko dc truy cập bực quá",APP_LOGIN,seed
"Tk bị lỗi, mở lại giúp add",APP_LOGIN,seed
"Bị khóa tk, làm sao mở lại dc?",APP_LOGIN,seed
"Tk bị khóa, ngỏm quá alo ad ơi",APP_LOGIN,seed
"Sao lại bị khóa tk, mở lại nhanh lên",APP_LOGIN,seed
"Tk bị khóa, k dc truy cập, toang rồi",APP_LOGIN,seed
"Tài khoản bị khóa, mở lại giúp gấp lắm",APP_LOGIN,seed
"Tk bị khóa, lỗi gì thế này, mở lại dc không?",APP_LOGIN,seed
"Bị khóa tk, mở lại giúp ko dc",APP_LOGIN,seed
"Tk bị lỗi, khóa tk rồi, làm sao mở lại?",APP_LOGIN,seed
"Tự nhiên bị khóa tk, mở lại nhanh lên",APP_LOGIN,seed
"Tk bị khóa, bực quá, mở lại giúp",APP_LOGIN,seed
"Tk bị khóa, ko ăn dc, mở lại giúp",APP_LOGIN,seed
"Bị khóa tk, mở lại giúp alo ad ơi",APP_LOGIN,seed
"Tk bị khóa, mở lại giúp gấp lắm",APP_LOGIN,seed
"Tài khoản bị khóa, mở lại giúp add",APP_LOGIN,seed
"Tk bị khóa, hư gì thế này, mở lại giúp",APP_LOGIN,seed
Đổi điện thoại mới rồi đăng nhập lại ko dc,APP_LOGIN,seed
Mới cài app lại mà登 nhập lại ko được,APP_LOGIN,seed
Đổi điện thoại mới cần đăng nhập lại gấp lắm,APP_LOGIN,seed
"Huhu, cái app ngân hàng lỗi toang, đổi điện thoại mới đăng nhập lại dc ko?",APP_LOGIN,seed
"Alo ad ơi, mới đổi điện thoại nhưng đăng nhập lại app ko được",APP_LOGIN,seed
Cài app mới nhưng đăng nhập lại ko ăn,APP_LOGIN,seed
"Đổi điện thoại mới, đăng nhập lại app lỗi, bực quá",APP_LOGIN,seed
"Mới cài app nhưng mà đăng nhập lại ko dc, add ơi",APP_LOGIN,seed
Tải app lại trên điện thoại mới nhưng đăng nhập lại ko được,APP_LOGIN,seed
"Cần đăng nhập lại app sau khi đổi điện thoại, dc không?",APP_LOGIN,seed
"Điện thoại mới, app ngân hàng lỗi, đăng nhập lại sao?",APP_LOGIN,seed
"Đổi điện thoại rồi, đăng nhập lại app ko đc, vs ad ơi",APP_LOGIN,seed
"Mới setup điện thoại mới, app ngân hàng ko đăng nhập đc",APP_LOGIN,seed
Tự nhiên app ngân hàng ko đăng nhập dc sau khi đổi điện thoại,APP_LOGIN,seed
"Đổi điện thoại mới, cần hỗ trợ đăng nhập lại app",APP_LOGIN,seed
"Cài lại app nhưng đăng nhập lại ko đc, tk ad",APP_LOGIN,seed
"Điện thoại mới, app lỗi, cần đăng nhập lại gấp",APP_LOGIN,seed
App ngân hàng ko cho đăng nhập lại sau khi đổi điện thoại,APP_LOGIN,seed
Cần hỗ trợ đăng nhập lại app sau khi đổi điện thoại mới,APP_LOGIN,seed
"Đổi điện thoại mới nhưng mà app ngân hàng ko đăng nhập dc, huhu",APP_LOGIN,seed
"Mã OTP ko về nữa, bực quá",APP_LOGIN,seed
Lỗi gì mà ko nhận đc mã OTP huhu,APP_LOGIN,seed
"Tk bị khóa, ko nhận đc mã OTP, add ơi giúp vs",APP_LOGIN,seed
"Đăng nhập app bị lỗi, ko có mã OTP",APP_LOGIN,seed
"Mở khóa tk lại, mã OTP ko về, alo ad ơi",APP_LOGIN,seed
"Gấp lắm, cần nhận mã OTP, k dc",APP_LOGIN,seed
"Thẻ tk bị hư, ko nhận đc mã OTP",APP_LOGIN,seed
"Tìm mã OTP mãi ko thấy, toang",APP_LOGIN,seed
"App ngân hàng lỗi, ko nhận đc mã OTP",APP_LOGIN,seed
"Nhận đc tin nhắn gì cả, mã OTP ko về",APP_LOGIN,seed
"Đổi số đt mới, mã OTP ko về, giúp vs",APP_LOGIN,seed
"Mã OTP bị lỗi, ko nhập đc, bực quá",APP_LOGIN,seed
"Tk online bị ngỏm, mã OTP ko về",APP_LOGIN,seed
"Gửi mã OTP lại, k dc, add ơi",APP_LOGIN,seed
"Mã OTP hết hạn, gửi lại giúp",APP_LOGIN,seed
"Ko nhắn mã OTP, mở app lỗi",APP_LOGIN,seed
"Nhập mã OTP sai mãi, tk bị khóa",APP_LOGIN,seed
"Mã OTP về delay, bực quá",APP_LOGIN,seed
"Tạo tk mới, mã OTP ko về, gấp lắm",APP_LOGIN,seed
"FaceID nó lỗi quá, ko đăng nhập dc",APP_LOGIN,seed
"Huhu, mở app ngân hàng nó yêu cầu đăng nhập lại, FaceID ko ăn",APP_LOGIN,seed
"Alo ad ơi, FaceID nó ko nhận diện nữa",APP_LOGIN,seed
"Lỗi FaceID, k dc đăng nhập, bực quá",APP_LOGIN,seed
"Thẻ tk ngân hàng bị lỗi, FaceID ko hoạt động",APP_LOGIN,seed
"Tự nhiên FaceID nó toang, đăng nhập bằng mật khẩu",APP_LOGIN,seed
"FaceID nó hư rồi, cần hỗ trợ gấp lắm",APP_LOGIN,seed
"App ngân hàng lỗi, FaceID ko nhận diện gương mặt",APP_LOGIN,seed
"Đăng nhập ngân hàng bằng FaceID ko dc, add ơi",APP_LOGIN,seed
"FaceID nó ngỏm quá, k dc đăng nhập",APP_LOGIN,seed
"Gấp lắm, FaceID nó lỗi, cần đăng nhập ngay",APP_LOGIN,seed
"FaceID nó ko nhận diện, phải đăng nhập bằng tay",APP_LOGIN,seed
"Lỗi FaceID, bực quá, cần hỗ trợ ngay",APP_LOGIN,seed
"App ngân hàng bị lỗi, FaceID ko hoạt động",APP_LOGIN,seed
"FaceID nó bị lỗi, k dc đăng nhập, huhu",APP_LOGIN,seed
"FaceID nó toang, cần hỗ trợ gấp lắm ad ơi",APP_LOGIN,seed
"Đăng nhập ngân hàng bằng FaceID lỗi, bực quá",APP_LOGIN,seed
"FaceID nó ko ăn, cần hỗ trợ ngay lập tức",APP_LOGIN,seed
"Lỗi FaceID, cần hỗ trợ gấp, k dc đăng nhập",APP_LOGIN,seed
"FaceID nó hư, cần đổi hoặc sửa, add ơi",APP_LOGIN,seed
"FaceID ko nhận diện dc, hư hỏng quá",APP_LOGIN,seed
"Lỗi FaceID, ngỏm quá alo ad ơi",APP_LOGIN,seed
"Mở app ngân hàng, FaceID toang, k dc",APP_LOGIN,seed
"FaceID ko ăn, cần hỗ trợ gấp lắm",APP_LOGIN,seed
"Đăng nhập bằng FaceID bị lỗi, huhu",APP_LOGIN,seed
"Tự nhiên FaceID ko nhận ra vs, đổi tk mới dc ko",APP_LOGIN,seed
"Alo add ơi, FaceID lỗi, cần giúp gấp",APP_LOGIN,seed
"FaceID ko hoạt động, bực quá",APP_LOGIN,seed
"FaceID bị lỗi, tk bị khóa, cần mở lại",APP_LOGIN,seed
"Đăng nhập bằng FaceID ko dc, cần hỗ trợ",APP_LOGIN,seed
"FaceID ko nhận diện, cần reset lại",APP_LOGIN,seed
"Mở app, FaceID lỗi, cần fix gấp",APP_LOGIN,seed
"FaceID ko hoạt động, cần giúp vs",APP_LOGIN,seed
"Tự nhiên FaceID bị lỗi, cần đổi tk mới",APP_LOGIN,seed
"FaceID ko nhận diện dc, cần hỗ trợ alo",APP_LOGIN,seed
"Alo ad ơi, FaceID lỗi, cần giúp gấp lắm",APP_LOGIN,seed
"FaceID bị hư, cần sửa lại",APP_LOGIN,seed
"FaceID ko nhận diện, cần kiểm tra lại",APP_LOGIN,seed
"FaceID lỗi, cần cập nhật lại",APP_LOGIN,seed
"FaceID ko hoạt động, cần giúp đc",APP_LOGIN,seed
"FaceID lỗi trựm quá, ko vào dc app",APP_LOGIN,seed
"Mở app ngân hàng bị lỗi FaceID, hư hỏng gì ấy",APP_LOGIN,seed
"Alo add ơi, faceid ko nhận diện, bực quá",APP_LOGIN,seed
"FaceID toang rồi, k dc vào app",APP_LOGIN,seed
"Lỗi faceid, cần hỗ trợ gấp lắm",APP_LOGIN,seed
"Faceid ngỏm, ko ăn FaceID, làm j nữa?",APP_LOGIN,seed
"Tk ngân hàng faceid bị lỗi, alo ad ơi",APP_LOGIN,seed
"FaceID lỗi, k dc vào, huhu cần giúp",APP_LOGIN,seed
"FaceID bị lỗi, mở app ko dc, bực lắm ad",APP_LOGIN,seed
" FaceID ko nhận diện, cần fix gấp",APP_LOGIN,seed
"FaceID bị hỏng, k vào dc app, cần vs",APP_LOGIN,seed
"Faceid ko hoạt động, lỗi toang, need help",APP_LOGIN,seed
"App ngân hàng faceid lỗi, k dc vào",APP_LOGIN,seed
"Lỗi faceid, cần sửa gấp, bực quá",APP_LOGIN,seed
"Faceid ko nhận diện, mở app ko dc, add ơi",APP_LOGIN,seed
"FaceID bị lỗi, cần hỗ trợ gấp, huhu",APP_LOGIN,seed
"FaceID ko ăn, cần fix ngay, bực lắm",APP_LOGIN,seed
"FaceID bị hư, k vào dc app, cần giúp",APP_LOGIN,seed
"Faceid lỗi, cần sửa gấp, alo ad ơi",APP_LOGIN,seed
"FaceID ko nhận diện, cần hỗ trợ, k dc vào",APP_LOGIN,seed
"Mã OTP không nhận được, làm gì bây giờ huhu",APP_LOGIN,seed
"Ko vào được ứng dụng, lỗi OTP quá",APP_LOGIN,seed
"Gửi mã OTP mãi ko đến, bực quá",APP_LOGIN,seed
"TK của tớ bị lỗi, ko nhận đc mã OTP",APP_LOGIN,seed
"Add ơi, tk của em bị toang, ko dc nhận mã OTP",APP_LOGIN,seed
"Alo ad, mã OTP gửi về bị lỗi, gửi lại giúp vs",APP_LOGIN,seed
"OTP không đến, em cần hỗ trợ gấp lắm ơi",APP_LOGIN,seed
"Lỗi ứng dụng, ko nhận đc mã OTP, alo ad ơi",APP_LOGIN,seed
"Ngỏm quá, gửi mã OTP mãi ko tới",APP_LOGIN,seed
"Tk tớ bị hư, ko nhận đc mã OTP, fix giúp",APP_LOGIN,seed
"Mã OTP không gửi đến, kiểm tra giúp add",APP_LOGIN,seed
"Ko nhận đc mã OTP, ứng dụng lỗi quá",APP_LOGIN,seed
"Gửi mã OTP ko thành công, bực quá",APP_LOGIN,seed
"Tk của em ko vào đc, lỗi OTP, cần hỗ trợ",APP_LOGIN,seed
"Alo, tk của tớ bị lỗi, ko nhận đc mã OTP",APP_LOGIN,seed
"Mã OTP gửi về sai, gửi lại giúp",APP_LOGIN,seed
"Ko nhận đc mã OTP, ứng dụng bị lỗi",APP_LOGIN,seed
"Add ơi, tk của em bị lỗi, ko dc nhận mã OTP",APP_LOGIN,seed
"Lỗi OTP, gửi mãi ko đến, cần hỗ trợ",APP_LOGIN,seed
"Tk của tớ ko vào đc, lỗi mã OTP, bực quá",APP_LOGIN,seed
App ngân hàng lag quá add ơi,APP_LOGIN,seed
Mở app nó xoay tròn huhu,APP_LOGIN,seed
"Lỗi app ngân hàng, ko vào dc",APP_LOGIN,seed
"Ngỏm quá, app ngân hàng bị hư",APP_LOGIN,seed
"Gấp lắm, app ngân hàng k dc",APP_LOGIN,seed
Thẻ ngân hàng trên app ko ăn,APP_LOGIN,seed
"Alo ad, app ngân hàng toang",APP_LOGIN,seed
"Xoay tròn mãi, bực quá",APP_LOGIN,seed
"App ngân hàng lỗi, tk ko dc",APP_LOGIN,seed
"Huhu, app ngân hàng ko vào",APP_LOGIN,seed
"App ngân hàng bị lag, cần hỗ trợ",APP_LOGIN,seed
Mở app ngân hàng nó lỗi,APP_LOGIN,seed
Ngân hàng app ko chạy,APP_LOGIN,seed
App ngân hàng ko hoạt động,APP_LOGIN,seed
"Lỗi app ngân hàng, cần fix",APP_LOGIN,seed
App ngân hàng đang bị hư,APP_LOGIN,seed
"Gấp, app ngân hàng ko vào",APP_LOGIN,seed
"App ngân hàng bị lag, cần giúp",APP_LOGIN,seed
Xoay tròn app ngân hàng bực,APP_LOGIN,seed
"App ngân hàng ko dc, cần hỗ trợ",APP_LOGIN,seed
"FaceID lỗi huhu, ko đăng nhập dc",APP_LOGIN,seed
"App ngân hàng bị toang, FaceID ko nhận diện",APP_LOGIN,seed
Mở app nó yêu cầuFaceID mà ko ăn,APP_LOGIN,seed
"Add ơi, FaceID lỗi quá, bực quá",APP_LOGIN,seed
"FaceID trên app ngân hàng bị hư, làm j đc?",APP_LOGIN,seed
"Sao FaceID ko nhận diện được, alo ad ơi",APP_LOGIN,seed
"Lỗi FaceID quá, cần hỗ trợ gấp lắm",APP_LOGIN,seed
"Tự nhiên FaceID ko hoạt động, vs ra sao?",APP_LOGIN,seed
"FaceID bị lỗi, mở app nó cứ lỗi hoài",APP_LOGIN,seed
"Tk ngân hàng bị vấn đề, FaceID ko dc",APP_LOGIN,seed
Sao app ngân hàng FaceID lại lỗi thế?,APP_LOGIN,seed
"FaceID trên điện thoại lỗi, làm thế nào?",APP_LOGIN,seed
"Add hỗ trợ, FaceID ko nhận diện đc",APP_LOGIN,seed
"Lỗi FaceID, cần giúp đỡ gấp lắm ad ơi",APP_LOGIN,seed
"FaceID trên app lỗi quá, bực quá huhu",APP_LOGIN,seed
"FaceID ko dc, mở app nó lỗi hoài",APP_LOGIN,seed
"App ngân hàng FaceID bị ngỏm, cần giúp",APP_LOGIN,seed
"Lỗi FaceID, cần được hỗ trợ ngay ad",APP_LOGIN,seed
"Sao FaceID lại lỗi, làm sao đc?",APP_LOGIN,seed
"FaceID trên app bị lỗi, cần hỗ trợ vs",APP_LOGIN,seed
"Đổi điện thoại mới,登 nhập app ngân hàng lại thế nào?",APP_LOGIN,seed
"Máy mới, tải app về nhưng ko đăng nhập dc",APP_LOGIN,seed
"Hư Sim, đổi Sim mới, vào app bị lỗi",APP_LOGIN,seed
"Thẻ ngân hàng trên điện thoại cũ, đăng nhập lại trên máy mới thế nào?",APP_LOGIN,seed
"Điện thoại mới, tải app ngân hàng về, nhưng ko vào dc",APP_LOGIN,seed
"Máy bị hư, sang máy mới, app ngân hàng ko đăng nhập dc",APP_LOGIN,seed
"Lỗi đăng nhập, đổi điện thoại mới, làm lại từ đầu",APP_LOGIN,seed
"Alo ad ơi, đổi điện thoại, đăng nhập app ngân hàng lại",APP_LOGIN,seed
"Tải app ngân hàng về máy mới, nhưng ko đăng nhập dc, huhu",APP_LOGIN,seed
"Điện thoại bị lỗi, đổi mới, vào app ngân hàng lại",APP_LOGIN,seed
"Đổi điện thoại, cài app ngân hàng, nhưng ko đăng nhập dc",APP_LOGIN,seed
"Máy mới, app ngân hàng ko đăng nhập dc, bực quá",APP_LOGIN,seed
"Thẻ trên app ngân hàng, đổi điện thoại mới, làm thế nào?",APP_LOGIN,seed
"Lỗi app, đổi điện thoại, đăng nhập lại",APP_LOGIN,seed
"Điện thoại mới, app ngân hàng, ko đăng nhập dc, add ơi",APP_LOGIN,seed
"Máy bị toang, đổi điện thoại mới, đăng nhập app lại",APP_LOGIN,seed
"Tự nhiên ko đăng nhập dc, đổi điện thoại mới",APP_LOGIN,seed
"App ngân hàng lỗi, đổi điện thoại, đăng nhập lại",APP_LOGIN,seed
"Điện thoại mới, tải app ngân hàng, nhưng ko vào dc",APP_LOGIN,seed
"Đổi điện thoại, app ngân hàng ko hoạt động, cần giúp",APP_LOGIN,seed
"Mã OTP ko về hết rồi, huhu",APP_LOGIN,seed
"Lỗi mã OTP quá, bực quá",APP_LOGIN,seed
"Tk bị lỗi, k dc nhận mã OTP",APP_LOGIN,seed
"Alo ad ơi, mã OTP ko ăn",APP_LOGIN,seed
"Mã OTP ngỏm quá, làm j đc",APP_LOGIN,seed
"Tk lỗi, ko nhận đc mã OTP",APP_LOGIN,seed
"Gấp lắm, mã OTP ko về",APP_LOGIN,seed
"Mã OTP toang rồi, làm thế nào",APP_LOGIN,seed
"Add ơi, tk bị lỗi, k dc nhận mã OTP",APP_LOGIN,seed
"Mã OTP k về, bực quá",APP_LOGIN,seed
"Lỗi tk, k dc nhận mã OTP, giải quyết j",APP_LOGIN,seed
"Mã OTP hư, làm j",APP_LOGIN,seed
"Tk k dc, lỗi mã OTP",APP_LOGIN,seed
"Alo, mã OTP ko về, giúp vs",APP_LOGIN,seed
"Mã OTP lỗi, k dc nhận",APP_LOGIN,seed
"Tk bị lỗi, mã OTP ko về",APP_LOGIN,seed
"Gấp, mã OTP k về",APP_LOGIN,seed
"Mã OTP ko ăn, tk lỗi",APP_LOGIN,seed
"Add ơi, mã OTP lỗi",APP_LOGIN,seed
"Mã OTP k dc, tk bị hư",APP_LOGIN,seed
"FaceID cứ lỗi trơn, mở app ko dc",APP_LOGIN,seed
"Alo ad, FaceID nó toang, đăng nhập ko được",APP_LOGIN,seed
"Huhu, FaceID bực quá, nhận diện ko đc",APP_LOGIN,seed
"App ngân hàng lỗi FaceID, đăng nhập sao?",APP_LOGIN,seed
"FaceID ngỏm hết rồi, mở app ko được",APP_LOGIN,seed
"Thẻ atm lỗi faceid, ko biết làm sao",APP_LOGIN,seed
"FaceID ko nhận diện, bực quá ad ơi",APP_LOGIN,seed
"Alo, app ngân hàng lỗi faceid, fix giúp vs",APP_LOGIN,seed
"FaceID hư rồi, đổi faceid mới dc ko?",APP_LOGIN,seed
"FaceID lỗi quá, ko đăng nhập được add ơi",APP_LOGIN,seed
"App ngân hàng ko hỗ trợ faceid, sao vậy?",APP_LOGIN,seed
"FaceID ko ăn, mở app ko dc, alo ad",APP_LOGIN,seed
"Lỗi faceid trơn, fix giúp gấp lắm ad",APP_LOGIN,seed
"FaceID nó cứ lỗi, đăng nhập sao dc",APP_LOGIN,seed
"Alo ad, faceid bung, đổi mới dc không?",APP_LOGIN,seed
"FaceID ko nhận diện, bực quá, cần fix gấp",APP_LOGIN,seed
"App ngân hàng lỗi faceid, mở ko dc, huhu",APP_LOGIN,seed
"FaceID lỗi hết, đăng nhập ko được, add ơi",APP_LOGIN,seed
"FaceID ngỏm, faceid mới, dc không ad?",APP_LOGIN,seed
"Lỗi faceid, faceid toang, mở app ko dc",APP_LOGIN,seed
Mã OTP ko về số điện thoại,APP_LOGIN,seed
Lỗi gì mà mã OTP ko gửi được,APP_LOGIN,seed
"Alo ad ơi, otp ko đến huhu",APP_LOGIN,seed
"Tk bị lỗi, ko nhận đc mã otp",APP_LOGIN,seed
"Nạp tiền vs ko dc, otp bị lỗi",APP_LOGIN,seed
"Mở app ngân hàng lên, bị lỗi otp",APP_LOGIN,seed
"Gấp lắm, otp ko về phải làm sao",APP_LOGIN,seed
"Add ơi, otp gửi sai số điện thoại",APP_LOGIN,seed
"Hư rồi, otp ko gửi về được",APP_LOGIN,seed
"Lỗi otp quá, bực quá Alo ad",APP_LOGIN,seed
"Ngỏm quá, mã otp ko gửi đến",APP_LOGIN,seed
"Toang quá, otp bị block rồi",APP_LOGIN,seed
"Ko ăn rồi, otp ko gửi được",APP_LOGIN,seed
"K dc otp, phải làm sao ad",APP_LOGIN,seed
"Otp lỗi quá nhé, cần hỗ trợ",APP_LOGIN,seed
"Thẻ bị khóa, otp ko gửi về",APP_LOGIN,seed
Sao mã otp ko gửi về nhỉ,APP_LOGIN,seed
"Hơi bực, otp không gửi đến",APP_LOGIN,seed
"Tk của em bị lỗi, otp ko về",APP_LOGIN,seed
"Alo ơi, otp gửi đến số sai",APP_LOGIN,seed
"Mã OTP ko về huhu, làm sao đc?",APP_LOGIN,seed
"Tk bị lỗi, ko nhận đc mã otp bực quá",APP_LOGIN,seed
"Ngỏm mất mk, cần hỗ trợ gấp lắm ơi",APP_LOGIN,seed
"Cái app ngân hàng nó hư, ko gửi mã otp đc",APP_LOGIN,seed
"Toang quá, nhập sai mk 3 lần, bây giờ ko vào đc",APP_LOGIN,seed
"Alo ad ơi, tk ngân hàng ko nhận đc mã otp",APP_LOGIN,seed
Lỗi gì mà ko gửi mã otp về số điện thoại,APP_LOGIN,seed
"Máy bị treo, ko gửi đc yêu cầu mã otp",APP_LOGIN,seed
"Dc cái app ngân hàng lỗi quá, ko vào đc",APP_LOGIN,seed
"Tk bị khóa, cần hỗ trợ mở khóa gấp",APP_LOGIN,seed
"Cái ứng dụng nó ko ăn, ko gửi mã otp về",APP_LOGIN,seed
"Sao mã otp ko về nhỉ, chờ mãi ko thấy",APP_LOGIN,seed
"Cần hỗ trợ gấp, tk bị lỗi ko vào đc",APP_LOGIN,seed
"Mã otp gửi về delayed quá, bây giờ hết hạn r",APP_LOGIN,seed
